country,year,production,lag1,lag2,lag3,rolling_3,country_code
MEX,1985,145792.313,149434.769,147751.612,152631.148,149939.17633333334,81
MEX,1986,135181.548,145792.313,149434.769,147751.612,147659.56466666667,81
MEX,1987,142214.593,135181.548,145792.313,149434.769,143469.54333333333,81
MEX,1988,140729.693,142214.593,135181.548,145792.313,141062.818,81
MEX,1989,140789.373,140729.693,142214.593,135181.548,139375.27800000002,81
MEX,1990,141060.324,140789.373,140729.693,142214.593,141244.55299999999,81
MEX,1991,148968.766,141060.324,140789.373,140729.693,140859.79666666666,81
MEX,1992,147940.489,148968.766,141060.324,140789.373,143606.15433333334,81
MEX,1993,149137.526,147940.489,148968.766,141060.324,145989.85966666666,81
MEX,1994,147729.865,149137.526,147940.489,148968.766,148682.26033333334,81
MEX,1995,144539.08,147729.865,149137.526,147940.489,148269.29333333333,81
MEX,1996,151053.044,144539.08,147729.865,149137.526,147135.49033333335,81
MEX,1997,162245.691,151053.044,144539.08,147729.865,147773.9963333333,81
MEX,1998,159320.512,162245.691,151053.044,144539.08,152612.60499999998,81
MEX,1999,157198.097,159320.512,162245.691,151053.044,157539.74899999998,81
MEX,2000,159630.01,157198.097,159320.512,162245.691,159588.1,81
MEX,2001,164934.738,159630.01,157198.097,159320.512,158716.20633333336,81
MEX,2002,170364.264,164934.738,159630.01,157198.097,160587.61500000002,81
MEX,2003,185930.985,170364.264,164934.738,159630.01,164976.33733333333,81
MEX,2004,189801.468,185930.985,170364.264,164934.738,173743.329,81
MEX,2005,185013.684,189801.468,185930.985,170364.264,182032.23899999997,81
MEX,2006,178024.223,185013.684,189801.468,185930.985,186915.379,81
MEX,2007,168043.027,178024.223,185013.684,189801.468,184279.79166666666,81
MEX,2008,158180.615,168043.027,178024.223,185013.684,177026.978,81
MEX,2009,146731.525,158180.615,168043.027,178024.223,168082.62166666667,81
MEX,2010,144975.463,146731.525,158180.615,168043.027,157651.72233333334,81
MEX,2011,142889.883,144975.463,146731.525,158180.615,149962.53433333334,81
MEX,2012,142421.594,142889.883,144975.463,146731.525,144865.62366666665,81
MEX,2013,139529.408,142421.594,142889.883,144975.463,143428.98,81
MEX,2014,134435.57,139529.408,142421.594,142889.883,141613.62833333333,81
MEX,2015,121586.809,134435.57,139529.408,142421.594,138795.524,81
MEX,2016,115851.494,121586.809,134435.57,139529.408,131850.59566666666,81
MEX,2017,104778.875,115851.494,121586.809,134435.57,123957.95766666667,81
MKD,1993,0.0,0.0,0.0,0.0,0.0,82
MKD,1994,0.0,0.0,0.0,0.0,0.0,82
MKD,1995,0.0,0.0,0.0,0.0,0.0,82
MKD,1996,0.0,0.0,0.0,0.0,0.0,82
MKD,1997,0.0,0.0,0.0,0.0,0.0,82
MKD,1998,0.0,0.0,0.0,0.0,0.0,82
MKD,1999,0.0,0.0,0.0,0.0,0.0,82
MKD,2000,0.0,0.0,0.0,0.0,0.0,82
MKD,2001,0.0,0.0,0.0,0.0,0.0,82
MKD,2002,0.0,0.0,0.0,0.0,0.0,82
MKD,2003,0.0,0.0,0.0,0.0,0.0,82
MKD,2004,0.0,0.0,0.0,0.0,0.0,82
MKD,2005,0.0,0.0,0.0,0.0,0.0,82
MKD,2006,0.0,0.0,0.0,0.0,0.0,82
MKD,2007,0.0,0.0,0.0,0.0,0.0,82
MKD,2008,0.0,0.0,0.0,0.0,0.0,82
MKD,2009,0.0,0.0,0.0,0.0,0.0,82
MKD,2010,0.0,0.0,0.0,0.0,0.0,82
MKD,2011,0.0,0.0,0.0,0.0,0.0,82
MKD,2012,0.0,0.0,0.0,0.0,0.0,82
MKD,2013,0.0,0.0,0.0,0.0,0.0,82
MKD,2014,0.0,0.0,0.0,0.0,0.0,82
MKD,2015,0.0,0.0,0.0,0.0,0.0,82
MKD,2016,0.0,0.0,0.0,0.0,0.0,82
MKD,2017,0.0,0.0,0.0,0.0,0.0,82
MLT,1974,0.0,0.0,0.0,0.0,0.0,83
MLT,1975,0.0,0.0,0.0,0.0,0.0,83
MLT,1976,0.0,0.0,0.0,0.0,0.0,83
MLT,1977,0.0,0.0,0.0,0.0,0.0,83
MLT,1978,0.0,0.0,0.0,0.0,0.0,83
MLT,1979,0.0,0.0,0.0,0.0,0.0,83
MLT,1980,0.0,0.0,0.0,0.0,0.0,83
MLT,1981,0.0,0.0,0.0,0.0,0.0,83
MLT,1982,0.0,0.0,0.0,0.0,0.0,83
MLT,1983,0.0,0.0,0.0,0.0,0.0,83
MLT,1984,0.0,0.0,0.0,0.0,0.0,83
MLT,1985,0.0,0.0,0.0,0.0,0.0,83
MLT,1986,0.0,0.0,0.0,0.0,0.0,83
MLT,1987,0.0,0.0,0.0,0.0,0.0,83
MLT,1988,0.0,0.0,0.0,0.0,0.0,83
MLT,1989,0.0,0.0,0.0,0.0,0.0,83
MLT,1990,0.0,0.0,0.0,0.0,0.0,83
MLT,1991,0.0,0.0,0.0,0.0,0.0,83
MLT,1992,0.0,0.0,0.0,0.0,0.0,83
MLT,1993,0.0,0.0,0.0,0.0,0.0,83
MLT,1994,0.0,0.0,0.0,0.0,0.0,83
MLT,1995,0.0,0.0,0.0,0.0,0.0,83
MLT,1996,0.0,0.0,0.0,0.0,0.0,83
MLT,1997,0.0,0.0,0.0,0.0,0.0,83
MLT,1998,0.0,0.0,0.0,0.0,0.0,83
MLT,1999,0.0,0.0,0.0,0.0,0.0,83
MLT,2000,0.0,0.0,0.0,0.0,0.0,83
MLT,2001,0.0,0.0,0.0,0.0,0.0,83
MLT,2002,0.0,0.0,0.0,0.0,0.0,83
MLT,2003,0.0,0.0,0.0,0.0,0.0,83
MLT,2004,0.0,0.0,0.0,0.0,0.0,83
MLT,2005,0.0,0.0,0.0,0.0,0.0,83
MLT,2006,0.0,0.0,0.0,0.0,0.0,83
MLT,2007,0.0,0.0,0.0,0.0,0.0,83
MLT,2008,0.0,0.0,0.0,0.0,0.0,83
MLT,2009,0.0,0.0,0.0,0.0,0.0,83
MLT,2010,0.0,0.0,0.0,0.0,0.0,83
MLT,2011,0.0,0.0,0.0,0.0,0.0,83
MLT,2012,0.0,0.0,0.0,0.0,0.0,83
MLT,2013,0.0,0.0,0.0,0.0,0.0,83
MLT,2014,0.0,0.0,0.0,0.0,0.0,83
MLT,2015,0.0,0.0,0.0,0.0,0.0,83
MLT,2016,0.0,0.0,0.0,0.0,0.0,83
MLT,2017,0.0,0.0,0.0,0.0,0.0,83
MMR,1974,902.05,989.833,976.716,879.852,948.8003333333332,84
MMR,1975,963.599,902.05,989.833,976.716,956.1996666666668,84
MMR,1976,1169.436,963.599,902.05,989.833,951.8273333333333,84
MMR,1977,1355.093,1169.436,963.599,902.05,1011.695,84
MMR,1978,1364.174,1355.093,1169.436,963.599,1162.7093333333335,84
MMR,1979,1427.741,1364.174,1355.093,1169.436,1296.2343333333333,84
MMR,1980,1573.038,1427.741,1364.174,1355.093,1382.336,84
MMR,1981,1491.309,1573.038,1427.741,1364.174,1454.984333333333,84
MMR,1982,1397.471,1491.309,1573.038,1427.741,1497.3626666666667,84
MMR,1983,1450.948,1397.471,1491.309,1573.038,1487.2726666666667,84
MMR,1984,1599.272,1450.948,1397.471,1491.309,1446.576,84
MMR,1985,1464.066,1599.272,1450.948,1397.471,1482.5636666666667,84
MMR,1986,1442.876,1464.066,1599.272,1450.948,1504.762,84
MMR,1987,987.815,1442.876,1464.066,1599.272,1502.0713333333333,84
MMR,1988,738.591,987.815,1442.876,1464.066,1298.2523333333334,84
MMR,1989,737.582,738.591,987.815,1442.876,1056.4273333333333,84
MMR,1990,727.492,737.582,738.591,987.815,821.3293333333335,84
MMR,1991,765.834,727.492,737.582,738.591,734.555,84
MMR,1992,728.501,765.834,727.492,737.582,743.636,84
MMR,1993,680.069,728.501,765.834,727.492,740.6089999999999,84
MMR,1994,686.123,680.069,728.501,765.834,724.8013333333333,84
MMR,1995,477.259,686.123,680.069,728.501,698.2310000000001,84
MMR,1996,404.611,477.259,686.123,680.069,614.4836666666666,84
MMR,1997,398.557,404.611,477.259,686.123,522.6643333333333,84
MMR,1998,385.44,398.557,404.611,477.259,426.809,84
MMR,1999,471.205,385.44,398.557,404.611,396.20266666666663,84
MMR,2000,563.025,471.205,385.44,398.557,418.40066666666667,84
MMR,2001,658.88,563.025,471.205,385.44,473.22333333333336,84
MMR,2002,869.762,658.88,563.025,471.205,564.37,84
MMR,2003,975.707,869.762,658.88,563.025,697.2223333333333,84
MMR,2004,989.833,975.707,869.762,658.88,834.7829999999999,84
MMR,2005,1124.031,989.833,975.707,869.762,945.1006666666666,84
MMR,2006,1058.446,1124.031,989.833,975.707,1029.857,84
MMR,2007,1055.419,1058.446,1124.031,989.833,1057.4366666666667,84
MMR,2008,1001.941,1055.419,1058.446,1124.031,1079.2986666666666,84
MMR,2009,959.563,1001.941,1055.419,1058.446,1038.602,84
MMR,2010,927.275,959.563,1001.941,1055.419,1005.6410000000001,84
MMR,2011,863.708,927.275,959.563,1001.941,962.9263333333333,84
MMR,2012,828.393,863.708,927.275,959.563,916.8486666666666,84
MMR,2013,858.663,828.393,863.708,927.275,873.1253333333333,84
MMR,2014,763.816,858.663,828.393,863.708,850.2546666666667,84
MMR,2015,563.025,763.816,858.663,828.393,816.9573333333333,84
MMR,2016,594.304,563.025,763.816,858.663,728.5013333333333,84
MMR,2017,594.304,594.304,563.025,763.816,640.3816666666667,84
MNE,2008,0.0,0.0,0.0,0.0,0.0,85
MNE,2009,0.0,0.0,0.0,0.0,0.0,85
MNE,2010,0.0,0.0,0.0,0.0,0.0,85
MNE,2011,0.0,0.0,0.0,0.0,0.0,85
MNE,2012,0.0,0.0,0.0,0.0,0.0,85
MNE,2013,0.0,0.0,0.0,0.0,0.0,85
MNE,2014,0.0,0.0,0.0,0.0,0.0,85
MNE,2015,0.0,0.0,0.0,0.0,0.0,85
MNE,2016,0.0,0.0,0.0,0.0,0.0,85
MNE,2017,0.0,0.0,0.0,0.0,0.0,85
MNG,1988,0.0,0.0,0.0,0.0,0.0,86
MNG,1989,0.0,0.0,0.0,0.0,0.0,86
MNG,1990,0.0,0.0,0.0,0.0,0.0,86
MNG,1991,0.0,0.0,0.0,0.0,0.0,86
MNG,1992,0.0,0.0,0.0,0.0,0.0,86
MNG,1993,0.0,0.0,0.0,0.0,0.0,86
MNG,1994,0.0,0.0,0.0,0.0,0.0,86
MNG,1995,0.0,0.0,0.0,0.0,0.0,86
MNG,1996,0.0,0.0,0.0,0.0,0.0,86
MNG,1997,0.0,0.0,0.0,0.0,0.0,86
MNG,1998,0.0,0.0,0.0,0.0,0.0,86
MNG,1999,10.07,0.0,0.0,0.0,0.0,86
MNG,2000,9.063,10.07,0.0,0.0,3.356666666666667,86
MNG,2001,10.07,9.063,10.07,0.0,6.377666666666667,86
MNG,2002,19.133,10.07,9.063,10.07,9.734333333333334,86
MNG,2003,25.175,19.133,10.07,9.063,12.755333333333333,86
MNG,2004,30.21,25.175,19.133,10.07,18.126,86
MNG,2005,27.189,30.21,25.175,19.133,24.839333333333332,86
MNG,2006,52.364,27.189,30.21,25.175,27.524666666666665,86
MNG,2007,116.812,52.364,27.189,30.21,36.58766666666667,86
MNG,2008,162.127,116.812,52.364,27.189,65.455,86
MNG,2009,257.792,162.127,116.812,52.364,110.43433333333333,86
MNG,2010,301.092,257.792,162.127,116.812,178.91033333333334,86
MNG,2011,351.442,301.092,257.792,162.127,240.337,86
MNG,2012,501.485,351.442,301.092,257.792,303.442,86
MNG,2013,707.92,501.485,351.442,301.092,384.673,86
MNG,2014,1021.096,707.92,501.485,351.442,520.2823333333334,86
MNG,2015,1209.405,1021.096,707.92,501.485,743.5003333333334,86
MNG,2016,1137.908,1209.405,1021.096,707.92,979.4736666666666,86
MNG,2017,1051.306,1137.908,1209.405,1021.096,1122.803,86
MOZ,1974,0.0,0.0,0.0,0.0,0.0,87
MOZ,1975,0.0,0.0,0.0,0.0,0.0,87
MOZ,1976,0.0,0.0,0.0,0.0,0.0,87
MOZ,1977,0.0,0.0,0.0,0.0,0.0,87
MOZ,1978,0.0,0.0,0.0,0.0,0.0,87
MOZ,1979,0.0,0.0,0.0,0.0,0.0,87
MOZ,1980,0.0,0.0,0.0,0.0,0.0,87
MOZ,1981,0.0,0.0,0.0,0.0,0.0,87
MOZ,1982,0.0,0.0,0.0,0.0,0.0,87
MOZ,1983,0.0,0.0,0.0,0.0,0.0,87
MOZ,1984,0.0,0.0,0.0,0.0,0.0,87
MOZ,1985,0.0,0.0,0.0,0.0,0.0,87
MOZ,1986,0.0,0.0,0.0,0.0,0.0,87
MOZ,1987,0.0,0.0,0.0,0.0,0.0,87
MOZ,1988,0.0,0.0,0.0,0.0,0.0,87
MOZ,1989,0.0,0.0,0.0,0.0,0.0,87
MOZ,1990,0.0,0.0,0.0,0.0,0.0,87
MOZ,1991,0.0,0.0,0.0,0.0,0.0,87
MOZ,1992,0.0,0.0,0.0,0.0,0.0,87
MOZ,1993,0.0,0.0,0.0,0.0,0.0,87
MOZ,1994,0.0,0.0,0.0,0.0,0.0,87
MOZ,1995,0.0,0.0,0.0,0.0,0.0,87
MOZ,1996,0.0,0.0,0.0,0.0,0.0,87
MOZ,1997,0.0,0.0,0.0,0.0,0.0,87
MOZ,1998,0.0,0.0,0.0,0.0,0.0,87
MOZ,1999,0.0,0.0,0.0,0.0,0.0,87
MOZ,2000,0.0,0.0,0.0,0.0,0.0,87
MOZ,2001,0.0,0.0,0.0,0.0,0.0,87
MOZ,2002,0.0,0.0,0.0,0.0,0.0,87
MOZ,2003,0.0,0.0,0.0,0.0,0.0,87
MOZ,2004,13.091,0.0,0.0,0.0,0.0,87
MOZ,2005,21.147,13.091,0.0,0.0,4.363666666666666,87
MOZ,2006,25.175,21.147,13.091,0.0,11.412666666666667,87
MOZ,2007,25.175,25.175,21.147,13.091,19.804333333333332,87
MOZ,2008,28.196,25.175,25.175,21.147,23.832333333333334,87
MOZ,2009,27.189,28.196,25.175,25.175,26.182000000000002,87
MOZ,2010,30.21,27.189,28.196,25.175,26.853333333333335,87
MOZ,2011,31.217,30.21,27.189,28.196,28.531666666666666,87
MOZ,2012,35.245,31.217,30.21,27.189,29.538666666666668,87
MOZ,2013,49.343,35.245,31.217,30.21,32.224,87
MOZ,2014,59.413,49.343,35.245,31.217,38.60166666666667,87
MOZ,2015,0.0,59.413,49.343,35.245,48.00033333333334,87
MOZ,2016,0.0,0.0,59.413,49.343,36.252,87
MOZ,2017,0.0,0.0,0.0,59.413,19.804333333333332,87
MYS,1974,3954.507,4426.763,4520.602,3341.492,4096.285666666667,88
MYS,1975,4891.879,3954.507,4426.763,4520.602,4300.624,88
MYS,1976,8186.451,4891.879,3954.507,4426.763,4424.383000000001,88
MYS,1977,9160.543,8186.451,4891.879,3954.507,5677.6123333333335,88
MYS,1978,10920.028,9160.543,8186.451,4891.879,7412.957666666666,88
MYS,1979,14114.641,10920.028,9160.543,8186.451,9422.340666666667,88
MYS,1980,13706.644,14114.641,10920.028,9160.543,11398.404,88
MYS,1981,12815.172,13706.644,14114.641,10920.028,12913.771,88
MYS,1982,15047.933,12815.172,13706.644,14114.641,13545.485666666667,88
MYS,1983,19045.279,15047.933,12815.172,13706.644,13856.583,88
MYS,1984,22207.253,19045.279,15047.933,12815.172,15636.127999999999,88
MYS,1985,22186.853,22207.253,19045.279,15047.933,18766.821666666667,88
MYS,1986,24978.569,22186.853,22207.253,19045.279,21146.461666666666,88
MYS,1987,24741.931,24978.569,22186.853,22207.253,23124.225000000002,88
MYS,1988,26922.673,24741.931,24978.569,22186.853,23969.11766666667,88
MYS,1989,28966.736,26922.673,24741.931,24978.569,25547.72433333333,88
MYS,1990,30629.322,28966.736,26922.673,24741.931,26877.11333333333,88
MYS,1991,31843.112,30629.322,28966.736,26922.673,28839.577,88
MYS,1992,32264.368,31843.112,30629.322,28966.736,30479.72333333334,88
MYS,1993,32218.232,32264.368,31843.112,30629.322,31578.933999999997,88
MYS,1994,32797.827,32218.232,32264.368,31843.112,32108.570666666667,88
MYS,1995,35090.332,32797.827,32218.232,32264.368,32426.808999999997,88
MYS,1996,35744.447,35090.332,32797.827,32218.232,33368.797,88
MYS,1997,35599.548,35744.447,35090.332,32797.827,34544.202,88
MYS,1998,35783.776,35599.548,35744.447,35090.332,35478.109000000004,88
MYS,1999,32835.087,35783.776,35599.548,35744.447,35709.257,88
MYS,2000,30838.59,32835.087,35783.776,35599.548,34739.47033333333,88
MYS,2001,32850.612,30838.59,32835.087,35783.776,33152.484333333334,88
MYS,2002,34837.794,32850.612,30838.59,32835.087,32174.763000000003,88
MYS,2003,37026.8,34837.794,32850.612,30838.59,32842.332,88
MYS,2004,38041.091,37026.8,34837.794,32850.612,34905.068666666666,88
MYS,2005,36126.358,38041.091,37026.8,34837.794,36635.22833333333,88
MYS,2006,34385.503,36126.358,38041.091,37026.8,37064.74966666667,88
MYS,2007,33967.367,34385.503,36126.358,38041.091,36184.31733333333,88
MYS,2008,34195.065,33967.367,34385.503,36126.358,34826.40933333334,88
MYS,2009,32746.995,34195.065,33967.367,34385.503,34182.645,88
MYS,2010,32162.671,32746.995,34195.065,33967.367,33636.475666666665,88
MYS,2011,28324.744,32162.671,32746.995,34195.065,33034.91033333333,88
MYS,2012,29114.875,28324.744,32162.671,32746.995,31078.13666666667,88
MYS,2013,28576.056,29114.875,28324.744,32162.671,29867.430000000004,88
MYS,2014,29545.104,28576.056,29114.875,28324.744,28671.891666666666,88
MYS,2015,32440.871,29545.104,28576.056,29114.875,29078.678333333333,88
MYS,2016,33234.105,32440.871,29545.104,28576.056,30187.343666666668,88
MYS,2017,32580.489,33234.105,32440.871,29545.104,31740.02666666667,88
NAM,1994,0.0,0.0,0.0,0.0,0.0,89
NAM,1995,0.0,0.0,0.0,0.0,0.0,89
NAM,1996,0.0,0.0,0.0,0.0,0.0,89
NAM,1997,0.0,0.0,0.0,0.0,0.0,89
NAM,1998,0.0,0.0,0.0,0.0,0.0,89
NAM,1999,0.0,0.0,0.0,0.0,0.0,89
NAM,2000,0.0,0.0,0.0,0.0,0.0,89
NAM,2001,0.0,0.0,0.0,0.0,0.0,89
NAM,2002,0.0,0.0,0.0,0.0,0.0,89
NAM,2003,0.0,0.0,0.0,0.0,0.0,89
NAM,2004,0.0,0.0,0.0,0.0,0.0,89
NAM,2005,0.0,0.0,0.0,0.0,0.0,89
NAM,2006,0.0,0.0,0.0,0.0,0.0,89
NAM,2007,0.0,0.0,0.0,0.0,0.0,89
NAM,2008,0.0,0.0,0.0,0.0,0.0,89
NAM,2009,0.0,0.0,0.0,0.0,0.0,89
NAM,2010,0.0,0.0,0.0,0.0,0.0,89
NAM,2011,0.0,0.0,0.0,0.0,0.0,89
NAM,2012,0.0,0.0,0.0,0.0,0.0,89
NAM,2013,0.0,0.0,0.0,0.0,0.0,89
NAM,2014,0.0,0.0,0.0,0.0,0.0,89
NAM,2015,0.0,0.0,0.0,0.0,0.0,89
NAM,2016,0.0,0.0,0.0,0.0,0.0,89
NAM,2017,0.0,0.0,0.0,0.0,0.0,89
NER,2003,0.0,0.0,0.0,0.0,0.0,90
NER,2004,0.0,0.0,0.0,0.0,0.0,90
NER,2005,0.0,0.0,0.0,0.0,0.0,90
NER,2006,0.0,0.0,0.0,0.0,0.0,90
NER,2007,0.0,0.0,0.0,0.0,0.0,90
NER,2008,0.0,0.0,0.0,0.0,0.0,90
NER,2009,0.0,0.0,0.0,0.0,0.0,90
NER,2010,0.0,0.0,0.0,0.0,0.0,90
NER,2011,93.651,0.0,0.0,0.0,0.0,90
NER,2012,640.451,93.651,0.0,0.0,31.217,90
NER,2013,882.13,640.451,93.651,0.0,244.70066666666665,90
NER,2014,849.906,882.13,640.451,93.651,538.744,90
NER,2015,746.186,849.906,882.13,640.451,790.8290000000001,90
NER,2016,741.151,746.186,849.906,882.13,826.074,90
NER,2017,828.76,741.151,746.186,849.906,779.081,90
NGA,1974,113595.854,103541.1,91790.473,77109.593,90813.722,91
NGA,1975,89890.403,113595.854,103541.1,91790.473,102975.80900000001,91
NGA,1976,104590.682,89890.403,113595.854,103541.1,102342.45233333333,91
NGA,1977,105694.377,104590.682,89890.403,113595.854,102692.31300000001,91
NGA,1978,95514.041,105694.377,104590.682,89890.403,100058.48733333334,91
NGA,1979,116065.64,95514.041,105694.377,104590.682,101933.03333333333,91
NGA,1980,103926.015,116065.64,95514.041,105694.377,105758.01933333332,91
NGA,1981,72602.923,103926.015,116065.64,95514.041,105168.56533333333,91
NGA,1982,65029.185,72602.923,103926.015,116065.64,97531.526,91
NGA,1983,62306.193,65029.185,72602.923,103926.015,80519.37433333333,91
NGA,1984,70184.187,62306.193,65029.185,72602.923,66646.10033333334,91
NGA,1985,75585.248,70184.187,62306.193,65029.185,65839.855,91
NGA,1986,73955.741,75585.248,70184.187,62306.193,69358.54266666668,91
NGA,1987,66715.868,73955.741,75585.248,70184.187,73241.72533333334,91
NGA,1988,73168.554,66715.868,73955.741,75585.248,72085.619,91
NGA,1989,86549.708,73168.554,66715.868,73955.741,71280.05433333333,91
NGA,1990,88248.643,86549.708,73168.554,66715.868,75478.04333333333,91
NGA,1991,91829.271,88248.643,86549.708,73168.554,82655.635,91
NGA,1992,95165.881,91829.271,88248.643,86549.708,88875.874,91
NGA,1993,94904.507,95165.881,91829.271,88248.643,91747.93166666666,91
NGA,1994,94407.282,94904.507,95165.881,91829.271,93966.553,91
NGA,1995,95997.992,94407.282,94904.507,95165.881,94825.89,91
NGA,1996,106631.65,95997.992,94407.282,94904.507,95103.26033333334,91
NGA,1997,116493.437,106631.65,95997.992,94407.282,99012.308,91
NGA,1998,109783.46,116493.437,106631.65,95997.992,106374.35966666667,91
NGA,1999,105322.735,109783.46,116493.437,106631.65,110969.51566666667,91
NGA,2000,112792.331,105322.735,109783.46,116493.437,110533.21066666668,91
NGA,2001,117777.848,112792.331,105322.735,109783.46,109299.50866666668,91
NGA,2002,100831.38,117777.848,112792.331,105322.735,111964.30466666666,91
NGA,2003,114916.0,100831.38,117777.848,112792.331,110467.18633333333,91
NGA,2004,123901.773,114916.0,100831.38,117777.848,111175.076,91
NGA,2005,125059.581,123901.773,114916.0,100831.38,113216.38433333335,91
NGA,2006,118326.122,125059.581,123901.773,114916.0,121292.45133333335,91
NGA,2007,109314.824,118326.122,125059.581,123901.773,122429.15866666667,91
NGA,2008,104650.921,109314.824,118326.122,125059.581,117566.84233333333,91
NGA,2009,106230.399,104650.921,109314.824,118326.122,110763.95566666666,91
NGA,2010,121980.261,106230.399,104650.921,109314.824,106732.048,91
NGA,2011,117923.85,121980.261,106230.399,104650.921,110953.86033333333,91
NGA,2012,116091.165,117923.85,121980.261,106230.399,115378.17,91
NGA,2013,108972.791,116091.165,117923.85,121980.261,118665.092,91
NGA,2014,108707.332,108972.791,116091.165,117923.85,114329.26866666666,91
NGA,2015,105293.126,108707.332,108972.791,116091.165,111257.096,91
NGA,2016,91208.507,105293.126,108707.332,108972.791,107657.74966666667,91
NGA,2017,94939.221,91208.507,105293.126,108707.332,101736.32166666666,91
NIC,1974,0.0,0.0,0.0,0.0,0.0,92
NIC,1975,0.0,0.0,0.0,0.0,0.0,92
NIC,1976,0.0,0.0,0.0,0.0,0.0,92
NIC,1977,0.0,0.0,0.0,0.0,0.0,92
NIC,1978,0.0,0.0,0.0,0.0,0.0,92
NIC,1979,0.0,0.0,0.0,0.0,0.0,92
NIC,1980,0.0,0.0,0.0,0.0,0.0,92
NIC,1981,0.0,0.0,0.0,0.0,0.0,92
NIC,1982,0.0,0.0,0.0,0.0,0.0,92
NIC,1983,0.0,0.0,0.0,0.0,0.0,92
NIC,1984,0.0,0.0,0.0,0.0,0.0,92
NIC,1985,0.0,0.0,0.0,0.0,0.0,92
NIC,1986,0.0,0.0,0.0,0.0,0.0,92
NIC,1987,0.0,0.0,0.0,0.0,0.0,92
NIC,1988,0.0,0.0,0.0,0.0,0.0,92
NIC,1989,0.0,0.0,0.0,0.0,0.0,92
NIC,1990,0.0,0.0,0.0,0.0,0.0,92
NIC,1991,0.0,0.0,0.0,0.0,0.0,92
NIC,1992,0.0,0.0,0.0,0.0,0.0,92
NIC,1993,0.0,0.0,0.0,0.0,0.0,92
NIC,1994,0.0,0.0,0.0,0.0,0.0,92
NIC,1995,0.0,0.0,0.0,0.0,0.0,92
NIC,1996,0.0,0.0,0.0,0.0,0.0,92
NIC,1997,0.0,0.0,0.0,0.0,0.0,92
NIC,1998,0.0,0.0,0.0,0.0,0.0,92
NIC,1999,0.0,0.0,0.0,0.0,0.0,92
NIC,2000,0.0,0.0,0.0,0.0,0.0,92
NIC,2001,0.0,0.0,0.0,0.0,0.0,92
NIC,2002,0.0,0.0,0.0,0.0,0.0,92
NIC,2003,0.0,0.0,0.0,0.0,0.0,92
NIC,2004,0.0,0.0,0.0,0.0,0.0,92
NIC,2005,0.0,0.0,0.0,0.0,0.0,92
NIC,2006,0.0,0.0,0.0,0.0,0.0,92
NIC,2007,0.0,0.0,0.0,0.0,0.0,92
NIC,2008,0.0,0.0,0.0,0.0,0.0,92
NIC,2009,0.0,0.0,0.0,0.0,0.0,92
NIC,2010,0.0,0.0,0.0,0.0,0.0,92
NIC,2011,0.0,0.0,0.0,0.0,0.0,92
NIC,2012,0.0,0.0,0.0,0.0,0.0,92
NIC,2013,0.0,0.0,0.0,0.0,0.0,92
NIC,2014,0.0,0.0,0.0,0.0,0.0,92
NIC,2015,0.0,0.0,0.0,0.0,0.0,92
NIC,2016,0.0,0.0,0.0,0.0,0.0,92
NIC,2017,0.0,0.0,0.0,0.0,0.0,92
NLD,1974,1490.068,1521.685,1628.774,1748.102,1632.8536666666666,93
NLD,1975,1447.232,1490.068,1521.685,1628.774,1546.8423333333333,93
NLD,1976,1398.277,1447.232,1490.068,1521.685,1486.3283333333331,93
NLD,1977,1409.496,1398.277,1447.232,1490.068,1445.1923333333334,93
NLD,1978,1429.894,1409.496,1398.277,1447.232,1418.335,93
NLD,1979,1342.183,1429.894,1409.496,1398.277,1412.5556666666669,93
NLD,1980,1305.467,1342.183,1429.894,1409.496,1393.8576666666668,93
NLD,1981,1374.82,1305.467,1342.183,1429.894,1359.1813333333332,93
NLD,1982,1669.57,1374.82,1305.467,1342.183,1340.8233333333333,93
NLD,1983,2640.51,1669.57,1374.82,1305.467,1449.9523333333334,93
NLD,1984,3163.717,2640.51,1669.57,1374.82,1894.9666666666665,93
NLD,1985,3802.172,3163.717,2640.51,1669.57,2491.2656666666667,93
NLD,1986,4720.078,3802.172,3163.717,2640.51,3202.1330000000003,93
NLD,1987,4376.373,4720.078,3802.172,3163.717,3895.3223333333335,93
NLD,1988,3986.773,4376.373,4720.078,3802.172,4299.541,93
NLD,1989,3458.467,3986.773,4376.373,4720.078,4361.074666666667,93
NLD,1990,3603.292,3458.467,3986.773,4376.373,3940.5376666666666,93
NLD,1991,3322.821,3603.292,3458.467,3986.773,3682.8439999999996,93
NLD,1992,2901.604,3322.821,3603.292,3458.467,3461.5266666666666,93
NLD,1993,2725.162,2901.604,3322.821,3603.292,3275.905666666666,93
NLD,1994,3505.382,2725.162,2901.604,3322.821,2983.1956666666665,93
NLD,1995,2775.137,3505.382,2725.162,2901.604,3044.049333333333,93
NLD,1996,2265.189,2775.137,3505.382,2725.162,3001.893666666667,93
NLD,1997,2110.165,2265.189,2775.137,3505.382,2848.5693333333334,93
NLD,1998,1749.08,2110.165,2265.189,2775.137,2383.497,93
NLD,1999,1625.676,1749.08,2110.165,2265.189,2041.4779999999998,93
NLD,2000,1471.675,1625.676,1749.08,2110.165,1828.307,93
NLD,2001,1397.225,1471.675,1625.676,1749.08,1615.4769999999999,93
NLD,2002,2276.354,1397.225,1471.675,1625.676,1498.192,93
